id,country,area,vessel,gear,rigging,door,year,month,day,haul_number,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,tf,todeb,tofin,method,nstrate,partit,upload_id,SST,X,Y
58623,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,31,13,S,715,1,4106.09,1257.7,145,745,1,4106.86,1255.94,147,30,V,R,3,2872,23,170,E,100,700,14,NA,0,TA,14.3,14.3,SI,13218,S,486,20.75129557,12.947,41.10791667
58616,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,30,6,S,1020,1,4103.67,1323.73,173,1050,1,4103.31,1321.62,177,30,V,R,3,2872,23,172,E,100,800,14,NA,0,TA,14.3,14.4,SI,13218,S,486,20.8442812,13.37791667,41.05816667
58615,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,29,5,S,1315,1,4104.33,1330.58,140,1345,1,4104.24,1328.18,148,30,V,R,3,2872,23,170,E,100,700,14,NA,0,TA,14.4,14.4,SI,13218,S,486,20.86866713,13.48966667,41.07141667
58621,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,29,11,S,1105,1,4114.51,1325.75,48,1135,1,4113.97,1327.7,40,30,V,R,3,2872,23,154,E,100,300,14,NA,0,TA,15.6,15.8,SI,13216,S,486,20.80461407,13.44541667,41.23733333
58622,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,29,12,S,1215,1,4111.63,1327.1,82,1245,1,4112.25,1325.07,82,30,V,R,3,2872,23,163,E,100,500,14,NA,0,TA,14.2,14.2,SI,13217,S,486,20.80461407,13.43475,41.199
58612,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,31,2,S,1430,1,4116.25,1223,430,1530,1,4117.87,1220.09,430,60,V,R,3,5373,22,184,E,150,1600,14,NA,0,TA,13.9,13.9,SI,13219,S,486,20.61496306,12.35908333,41.28433333
58626,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,31,16,S,1640,1,4118.49,1227.31,180,1710,1,4120.19,1227.11,177,30,V,R,3,2872,23,173,E,100,800,14,NA,0,TA,14.2,14.2,SI,13218,S,486,20.63969517,12.4535,41.32233333
58625,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,29,15,S,633,1,4115.8,1256.65,82,703,1,4115.13,1258.61,81,30,V,R,3,2872,23,162,E,100,500,14,NA,0,TA,14.4,14.3,SI,13217,S,486,20.61496306,12.9605,41.25775
58624,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,29,14,S,735,1,4115.51,1300.54,41,805,1,4117.04,1259.75,40,30,V,R,3,2872,23,153,E,100,350,14,NA,0,TA,15,15.1,SI,13216,S,486,20.63969517,13.00241667,41.27125
58631,ITA,9,LIB,GOC73,GC73,WHS8,2008,6,1,23,S,1515,1,4128.3,1206.99,607,1615,1,4125.3,1207.79,627,60,V,R,3,5373,22,189,E,200,2000,14,NA,0,TA,13.8,13.8,SI,13220,S,486,20.36754608,12.12316667,41.44666667
58611,ITA,9,LIB,GOC73,GC73,WHS8,2008,6,1,1,S,947,1,4121.56,1219.11,285,1047,1,4123.59,1216.37,304,60,V,R,3,5744,22,179,E,150,1250,14,NA,0,TA,14,14,SI,13219,S,486,20.5742898,12.29566667,41.37625
58632,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,28,24,S,1235,1,4129.96,1208.45,484,1335,1,4128.21,1210.15,500,60,V,R,3,5373,22,186,E,150,1600,14,NA,0,TA,13.9,13.9,SI,13219,S,486,20.51301098,12.155,41.48475
58633,ITA,9,LIB,GOC73,GC73,WHS8,2008,6,1,25,S,1200,1,4126.92,1211.1,400,1300,1,4129.22,1209.7,432,60,V,R,3,5373,22,184,E,150,1650,14,NA,0,TA,13.9,13.9,SI,13219,S,486,20.51301098,12.17333333,41.46783333
58628,ITA,9,LIB,GOC73,GC73,WHS8,2008,6,1,19,S,731,1,4132.77,1221.55,84,801,1,4132.18,1223.39,81,30,V,R,3,2872,23,163,E,100,500,14,NA,0,TA,14.3,14.4,SI,13217,S,486,20.63590717,12.3745,41.54125
58635,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,27,27,S,1215,1,4135,1209.46,196,1245,1,4132.96,1210.28,181,30,V,R,3,2779,23,173,E,100,1000,14,NA,0,TA,14.1,14.1,SI,13218,S,486,20.52392221,12.1645,41.56633333
58634,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,28,26,S,818,1,4135.85,1209.5,150,848,1,4134.1,1210.45,151,30,V,R,3,2872,23,170,E,100,700,14,NA,0,TA,14.1,14.1,SI,13218,S,486,20.52392221,12.16625,41.58291667
58629,ITA,9,LIB,GOC73,GC73,WHS8,2008,6,1,20,S,615,1,4135.34,1223.59,30,645,1,4134.34,1225.21,30,30,V,R,3,2872,22,149,E,100,250,14,NA,0,TA,16.6,16.9,SI,13216,S,486,20.64982669,12.40666667,41.58066667
58640,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,27,34,S,930,1,4145.23,1152.83,643,1030,1,4143.41,1155.36,627,60,V,R,3,5373,22,189,E,200,2000,14,NA,0,TA,13.8,13.8,SI,13220,S,486,20.30039072,11.90158333,41.73866667
58639,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,28,33,S,1000,1,4143.31,1155.29,578,1100,1,4144.99,1156.21,580,60,V,R,3,5373,22,188,E,200,1800,14,NA,0,TA,13.8,13.8,SI,13220,S,486,20.30039072,11.92916667,41.73583333
58627,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,28,18,S,645,1,4141.29,1209.92,101,715,1,4139.99,1211.49,102,30,V,R,3,2872,23,165,E,100,550,14,NA,0,TA,14.2,14.2,SI,13218,S,486,20.51665306,12.17841667,41.67733333
58630,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,28,21,S,1520,1,4139,1218.86,20,1550,1,4141.12,1218.9,20,30,V,R,3,2872,24,144,E,100,150,14,NA,0,TA,19.6,19.5,SI,13216,S,486,20.58098316,12.31466667,41.66766667
58638,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,26,32,S,1815,1,4148.31,1142.34,161,1845,1,4147.6,1141.69,161,30,V,R,3,2872,23,171,E,100,650,14,NA,0,TA,NA,NA,SI,13218,S,486,20.25117111,11.70025,41.79925
58641,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,27,35,S,705,1,4148.03,1151.58,477,805,1,4148.07,1148.06,471,60,V,R,3,5559,22,185,E,150,1700,14,NA,0,TA,13.8,13.8,SI,13219,S,486,20.27178574,11.83033333,41.80083333
58636,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,27,28,S,1425,1,4149.16,1207.24,13,1455,1,4150.66,1207.36,13,30,V,R,3,2872,24,138,E,100,150,14,NA,0,TA,18.8,19.5,SI,13216,S,486,20.43292713,12.12166667,41.83183333
58637,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,26,31,S,1140,1,4147.99,1204.42,89,1210,1,4149.14,1202.95,91,30,V,R,3,2872,23,164,E,100,500,14,NA,0,TA,14.2,14.2,SI,13217,S,486,20.43292713,12.06141667,41.80941667
58644,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,26,39,S,1507,1,4153.19,1135.81,600,1607,1,4153.81,1138.11,570,60,V,R,3,5373,22,188,E,200,2000,14,NA,0,TA,13.8,13.8,SI,13220,S,486,20.24919271,11.616,41.89166667
58643,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,24,38,S,915,1,4152.09,1144.22,361,1015,1,4150.38,1147.04,356,60,V,R,3,5373,22,182,E,150,1350,14,NA,0,TA,13.7,13.8,SI,13219,S,486,20.27825379,11.7605,41.85391667
58645,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,24,40,S,655,1,4159.83,1131.56,356,755,1,4202,1130.26,346,60,V,R,3,5373,22,182,E,150,1350,14,NA,0,TA,13.8,13.8,SI,13219,S,486,20.24464321,11.51516667,42.01525
58642,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,26,36,S,1300,1,4159.36,1144.01,103,1330,1,4201.16,1143.61,101,30,V,R,3,2872,23,165,E,100,550,14,NA,0,TA,14.1,14.1,SI,13218,S,486,20.26248837,11.73016667,42.00433333
58656,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,18,54,S,1405,1,4206.9,1053.89,392,1500,1,4204.9,1056.39,365,55,V,R,3,5095,22,182,E,150,1350,14,NA,0,TA,NA,NA,SI,13214,S,486,20.10318017,10.919,42.09833333
58655,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,18,53,S,1545,1,4207.39,1057.61,300,1630,1,4208.7,1056.01,300,45,V,R,3,4030,22,179,E,150,1250,14,NA,0,TA,NA,NA,SI,13214,S,486,20.10318017,10.94683333,42.13408333
58647,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,23,42,S,1334,1,4209.01,1119.99,156,1404,1,4208.01,1120.7,158,30,V,R,3,2872,23,171,E,100,700,14,NA,0,TA,14.1,14.1,SI,13218,S,486,20.21118784,11.33908333,42.14183333
58646,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,23,41,S,1500,1,4204.66,1119.79,315,1600,1,4204.9,1122.96,340,60,V,R,3,5373,22,181,E,150,1300,14,NA,0,TA,13.8,13.9,SI,13219,S,486,20.23026824,11.35625,42.07966667
58657,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,18,55,S,1125,1,4214.82,1045.22,496,1225,1,4214.75,1048.86,496,60,V,R,3,5559,22,186,E,150,1650,14,NA,0,TA,NA,NA,SI,13214,S,486,20.12047577,10.784,42.24641667
58648,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,23,43,S,1218,1,4210.73,1114.61,119,1248,1,4211.26,1116.09,126,30,V,R,3,2872,23,168,E,100,600,14,NA,0,TA,14.2,14.2,SI,13218,S,486,20.22253943,11.25583333,42.18325
58672,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,21,75,S,920,1,4216.01,1010.26,196,950,1,4215.6,1011.49,190,30,V,R,3,2872,22,174,E,100,850,14,NA,0,TA,NA,NA,SI,13213,S,486,20.17413998,10.18125,42.26341667
58669,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,21,69,S,1105,1,4219.56,1023.45,390,1205,1,4216.68,1023.18,405,60,V,R,3,5559,22,183,E,150,1500,14,NA,0,TA,NA,NA,SI,13214,S,486,20.15980816,10.38858333,42.302
58676,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,22,79,S,1005,1,4217.37,1029.44,569,1105,1,4214.76,1029.31,558,60,V,R,3,5373,22,188,E,200,1800,14,NA,0,TA,NA,NA,SI,13215,S,486,20.15624238,10.48958333,42.26775
58668,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,21,68,S,1520,1,4220.11,1031,548,1620,1,4220.43,1034.77,528,60,V,R,3,5559,22,187,E,200,1600,14,NA,0,TA,NA,NA,SI,13215,S,486,20.15624238,10.54808333,42.33783333
58675,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,21,78,S,1310,1,4213.1,1028.1,513,1410,1,4217.21,1028.29,538,60,V,R,3,5373,22,187,E,200,1800,14,NA,0,TA,NA,NA,SI,13215,S,486,20.15624238,10.46991667,42.25258333
58667,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,22,67,S,1240,1,4217.51,1037.01,530,1340,1,4215.51,1039.55,520,60,V,R,3,5373,22,187,E,200,1650,14,NA,0,TA,NA,NA,SI,13215,S,486,20.14671278,10.638,42.27516667
58677,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,22,81,S,756,1,4215.94,1035.93,609,856,1,4218.35,1034.03,596,60,V,R,3,5373,22,189,E,200,2000,14,NA,0,TA,NA,NA,SI,13215,S,486,20.14671278,10.583,42.28575
58649,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,23,44,S,1051,1,4215.77,1120.11,101,1121,1,4216.58,1118.97,104,30,V,R,3,2872,23,165,E,100,550,14,NA,0,TA,14.2,14.2,SI,13218,S,486,20.26634026,11.32566667,42.26958333
58650,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,23,46,S,935,1,4220.6,1118.38,61,1005,1,4220.01,1120.44,61,30,V,R,3,2872,23,159,E,100,350,14,NA,0,TA,14.5,14.5,SI,13217,S,486,20.26634026,11.3235,42.33841667
58671,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,20,73,S,1020,1,4225.81,958.55,496,1110,1,4223.41,959.03,490,50,V,R,3,4478,22,186,E,150,1650,14,NA,0,TA,NA,NA,SI,13214,S,486,20.24192333,9.979833333,42.41016667
58670,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,20,71,S,823,1,4226.82,958.03,558,914,1,4224.2,958.48,590,51,V,R,3,4567,22,188,E,200,1950,14,NA,0,TA,NA,NA,SI,13215,S,486,20.24192333,9.970916667,42.42516667
58673,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,21,76,S,805,1,4226.58,1013.06,156,835,1,4226,1013.86,160,30,V,R,3,2872,23,171,E,100,650,14,NA,0,TA,NA,NA,SI,13213,S,486,20.22174525,10.22433333,42.43816667
58678,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,19,82,S,1300,1,4226.43,1029.94,353,1400,1,4226.61,1033.32,377,60,V,R,3,5559,22,182,E,150,1350,14,NA,0,TA,NA,NA,SI,13214,S,486,20.18487263,10.52716667,42.442
58666,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,19,66,S,709,1,4222.81,1038.44,360,809,1,4225,1037.58,380,60,V,R,3,5559,22,182,E,150,1350,14,NA,0,TA,NA,NA,SI,13214,S,486,20.1711905,10.6335,42.39841667
58664,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,18,64,S,854,1,4224.94,1042.8,240,954,1,4222.15,1043.2,252,60,V,R,3,5559,22,177,E,150,1200,14,NA,0,TA,NA,NA,SI,13214,S,486,20.16918993,10.71666667,42.39241667
58660,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,16,60,S,645,1,4225.79,1102.85,86,715,1,4227.35,1102.89,84,30,V,R,3,2872,23,163,E,100,400,14,NA,0,TA,14.6,14.5,SI,13212,S,486,20.21903038,11.04783333,42.44283333
58679,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,19,83,S,1057,1,4229.73,1028.86,256,1157,1,4229.12,1024.79,241,60,V,R,3,5744,22,177,E,150,1250,14,NA,0,TA,NA,NA,SI,13214,S,486,20.25855303,10.44708333,42.49041667
58674,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,19,77,S,905,1,4227.35,1036.39,333,1000,1,4227.92,1032.72,330,55,V,R,3,5095,22,179,E,150,1300,14,NA,0,TA,NA,NA,SI,13214,S,486,20.22301531,10.57591667,42.46058333
58665,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,15,65,S,1320,1,4230,1033.28,241,1420,1,4229.13,1037.14,256,60,V,R,3,5559,22,177,E,150,1150,14,NA,0,TA,13.8,13.8,SI,13214,S,486,20.22301531,10.58683333,42.49275
58663,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,15,63,S,1158,1,4231.4,1047,151,1228,1,4230.11,1048.16,154,30,V,R,3,2779,23,171,E,100,800,14,NA,0,TA,14,14.1,SI,13213,S,486,20.2130332,10.793,42.51258333
58659,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,15,59,S,1530,1,4227.97,1052.52,131,1600,1,4226.59,1052.98,131,30,V,R,3,2872,23,169,E,100,650,14,NA,0,TA,14.1,14.1,SI,13213,S,486,20.24503613,10.87916667,42.45466667
58658,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,16,58,S,755,1,4228.38,1059.83,103,825,1,4230.29,1058.98,103,30,V,R,3,2872,23,165,E,100,500,14,NA,0,TA,14.2,14.2,SI,13213,S,486,20.27610207,10.99008333,42.48891667
58654,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,16,52,S,1350,1,4233.26,1104.47,59,1420,1,4232.36,1104.35,60,30,V,R,3,2872,23,158,E,100,400,14,NA,0,TA,14.8,14.9,SI,13212,S,486,20.30107594,11.0735,42.54683333
58651,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,18,47,S,601,1,4228.07,1109.82,13,626,1,4229.39,1110.19,12,25,V,R,3,2393,24,138,E,100,150,14,NA,0,TA,NA,NA,SI,13211,S,486,20.30107594,11.16675,42.47883333
58680,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,19,84,S,1539,1,4232.49,1021.97,176,1609,1,4233.52,1023.61,172,30,V,R,3,2872,23,172,E,100,850,14,NA,0,TA,NA,NA,SI,13213,S,486,20.28354359,10.37983333,42.55008333
58653,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,16,50,S,938,1,4236.4,1055,103,1008,1,4237.7,1053.52,103,30,V,R,3,2872,23,165,E,100,550,14,NA,0,TA,14.1,14.1,SI,13213,S,486,20.22875762,10.90433333,42.6175
58652,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,16,48,S,1225,1,4235.8,1103.11,39,1255,1,4234.8,1104.36,38,30,V,R,3,2872,23,153,E,100,300,14,NA,0,TA,17,17,SI,13211,S,486,20.33097506,11.06225,42.58833333
58662,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,15,62,S,1030,1,4239.94,1047.4,110,1100,1,4238.91,1048.92,109,30,V,R,3,2872,23,166,E,100,500,14,NA,0,TA,14.1,14,SI,13213,S,486,20.20074129,10.80266667,42.65708333
58661,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,16,61,S,1055,1,4241.7,1055.21,62,1125,1,4239.85,1056.4,62,30,V,R,3,2872,23,159,E,100,400,14,NA,0,TA,15.3,15.2,SI,13212,S,486,20.20296621,10.93008333,42.67958333
58685,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,14,93,S,1437,1,4248.43,1002.15,86,1507,1,4249.36,1003.76,89,30,V,R,3,2872,23,163,E,100,450,14,NA,0,TA,14.1,14,SI,13207,S,486,20.23694086,10.04925,42.81491667
58682,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,15,88,S,845,1,4247.45,1037.91,73,915,1,4246.66,1039.74,76,30,V,R,3,2872,23,161,E,100,400,14,NA,0,TA,14.4,14.5,SI,13212,S,486,20.20867467,10.64708333,42.78425
58688,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,13,97,S,1530,1,4257.27,942.64,416,1630,1,4255.23,945.34,374,60,V,R,3,5558,22,183,E,150,1500,14,NA,0,TA,13.6,13.6,SI,13209,S,486,20.14543438,9.733166667,42.9375
58684,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,14,91,S,1618,1,4255.47,1011.34,114,1648,1,4255.81,1013.36,113,30,V,R,3,2872,23,167,E,100,550,14,NA,0,TA,13.6,13.8,SI,13208,S,486,20.32915211,10.20583333,42.92733333
58681,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,15,87,S,724,1,4252.56,1041.61,33,754,1,4251.1,1042.14,35,30,V,R,3,2779,23,151,E,100,250,14,NA,0,TA,15.1,15.2,SI,13211,S,486,20.18777466,10.69791667,42.86383333
58687,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,13,95,S,1406,1,4301.09,944,126,1436,1,4300.07,945.32,125,30,V,R,3,2872,23,168,E,100,650,14,NA,0,TA,13.7,13.7,SI,13208,S,486,20.07039833,9.744333333,43.00966667
58683,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,14,89,S,1748,1,4259.37,1021.85,100,1818,1,4258.06,1022.15,94,30,V,R,3,2872,23,165,E,100,500,14,NA,0,TA,14,14,SI,13207,S,486,20.32745362,10.36666667,42.97858333
58694,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,13,105,S,1114,1,4308.44,945.63,400,1214,1,4306,944.41,401,60,V,R,3,5559,22,183,E,150,1500,14,NA,0,TA,13.6,13.6,SI,13209,S,486,20.00439453,9.750333333,43.12033333
58692,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,13,103,S,742,1,4305.68,1006.36,150,812,1,4307.06,1006,150,30,V,R,3,2872,23,170,E,100,650,14,NA,0,TA,13.4,13.5,SI,13208,S,486,20.17489648,10.103,43.10616667
58710,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,12,127,S,1342,1,4304.86,1026.48,72,1412,1,4303.3,1026.93,71,30,V,R,3,2872,23,161,E,100,400,14,NA,0,TA,14.1,14.2,SI,13207,S,486,20.30065394,10.44508333,43.068
58711,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,12,128,S,1504,1,4304.63,1030.9,23,1534,1,4303.17,1030.44,26,30,V,R,3,2872,24,147,E,100,200,14,NA,0,TA,15.3,15.3,SI,13206,S,486,20.34489155,10.51116667,43.065
58696,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,14,107,S,953,1,4314.99,932.46,312,1053,1,4312.3,933.91,313,60,V,R,3,5373,22,180,E,150,1300,14,NA,0,TA,13.4,13.3,SI,13209,S,486,19.78868699,9.553083333,43.22741667
58693,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,13,104,S,948,1,4311.79,951.44,188,1018,1,4310.94,949.97,190,30,V,R,3,2872,22,173,E,100,850,14,NA,0,TA,13.6,13.5,SI,13208,S,486,19.91000486,9.845083333,43.18941667
58686,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,11,94,S,1011,1,4313.66,958.73,235,1111,1,4316.24,957.16,232,60,V,R,3,5373,22,176,E,150,1000,14,NA,0,TA,13.6,13.6,SI,13209,S,486,20.08583498,9.96575,43.24916667
58691,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,12,102,S,1116,1,4310.57,1009.04,126,1146,1,4309.13,1008.76,130,30,V,R,3,2872,23,168,E,100,600,14,NA,0,TA,13.4,13.4,SI,13208,S,486,20.16513991,10.14833333,43.16416667
58690,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,11,100,S,851,1,4313.99,1004.38,147,921,1,4312.57,1003.97,153,30,V,R,3,2872,23,170,E,100,650,14,NA,0,TA,13.5,13.5,SI,13208,S,486,20.16513991,10.06958333,43.22133333
58709,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,12,126,S,922,1,4311.3,1019.9,101,952,1,4309.69,1020.68,101,30,V,R,3,2872,23,165,E,100,500,14,NA,0,TA,13.7,13.7,SI,13208,S,486,20.26937914,10.33816667,43.17491667
58708,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,11,125,S,715,1,4319.71,1011.48,115,745,1,4318.09,1011.72,116,30,V,R,3,3020,23,167,E,100,550,14,NA,0,TA,13.6,13.7,SI,13208,S,486,20.23573637,10.19333333,43.315
58695,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,14,106,S,730,1,4323.79,931.14,502,830,1,4321.74,929.03,515,60,V,R,3,5373,22,187,E,200,1750,14,NA,0,TA,13.5,13.5,SI,13210,S,486,19.73944712,9.501416667,43.37941667
58707,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,12,124,S,717,1,4325.22,1021.38,46,747,1,4323.86,1021.92,46,30,V,R,3,2872,23,155,E,100,300,14,NA,0,TA,14.7,14.9,SI,13206,S,486,20.30923557,10.36083333,43.409
58697,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,9,109,S,1241,1,4338.42,935.02,547,1341,1,4335.65,935.73,641,60,V,R,3,5373,22,189,E,200,2000,14,NA,0,TA,NA,NA,SI,13210,S,486,19.82378745,9.589583333,43.61725
58689,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,9,98,S,1554,1,4336.26,952.25,268,1654,1,4333.52,953.84,235,60,V,R,3,5559,22,176,E,150,1150,14,NA,0,TA,NA,NA,SI,13209,S,486,20.08783293,9.884083333,43.5815
58730,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,5,153,S,736,1,4344.04,749.89,613,803,1,4343.81,748.23,630,27,V,R,3,2334,22,189,E,200,1900,14,NA,0,TA,NA,NA,SI,13205,S,486,19.65310431,7.817666667,43.73208333
58699,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,9,115,S,736,1,4344.25,949.97,215,836,1,4341.63,951.37,211,60,V,R,3,5373,22,175,E,150,1050,14,NA,0,TA,NA,NA,SI,13209,S,486,20.0351696,9.8445,43.71566667
58698,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,9,111,S,950,1,4342.33,947.94,327,1050,1,4339.76,949.57,312,60,V,R,3,5373,22,180,E,150,1250,14,NA,0,TA,NA,NA,SI,13209,S,486,20.0351696,9.812583333,43.68408333
58702,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,10,118,S,821,1,4340.59,1003.02,72,851,1,4342.06,1001.99,71,30,V,R,3,2964,23,161,E,100,400,14,NA,0,TA,14.2,14.2,SI,13207,S,486,20.20333958,10.04175,43.68875
58703,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,10,119,S,700,1,4339.14,1010.96,20,730,1,4340.59,1010.03,20,30,V,R,3,2872,24,144,E,100,150,14,NA,0,TA,16,16.1,SI,13206,S,486,20.51124477,10.17491667,43.66441667
58716,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,8,136,S,715,1,4348.26,933.54,365,815,1,4349.75,930.12,377,60,V,R,3,5373,22,182,E,150,1500,14,NA,0,TA,NA,NA,SI,13204,S,486,19.84344053,9.5305,43.81675
58715,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,8,134,S,930,1,4347.72,926.39,496,1030,1,4345.6,929.78,491,60,V,R,3,5373,22,186,E,150,1600,14,NA,0,TA,NA,NA,SI,13204,S,486,19.84344053,9.468083333,43.77766667
58714,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,8,133,S,1145,1,4348.39,935.62,420,1245,1,4350.91,935.81,411,60,V,R,3,5373,22,184,E,150,1550,14,NA,0,TA,NA,NA,SI,13204,S,486,19.91458654,9.59525,43.8275
58701,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,10,117,S,943,1,4346.68,957.67,84,1013,1,4348.14,956.66,83,30,V,R,3,2872,23,163,E,100,450,14,NA,0,TA,14.3,14.2,SI,13207,S,486,20.2852335,9.95275,43.79016667
58704,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,10,120,S,1612,1,4350.97,1005.82,19,1642,1,4349.61,1007.24,19,30,V,R,3,2872,24,143,E,100,150,14,NA,0,TA,15.6,15.9,SI,13206,S,486,20.42902637,10.10883333,43.83816667
58729,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,5,152,S,1045,1,4351.59,809.46,300,1145,1,4353.84,811.68,330,60,V,R,3,5744,22,179,E,150,1350,14,NA,0,TA,NA,NA,SI,13204,S,486,19.78965354,8.176166667,43.87858333
58726,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,5,148,S,1303,1,4355.56,817.6,568,1403,1,4357.97,818.49,587,60,V,R,3,5373,22,188,E,200,1900,14,NA,0,TA,NA,NA,SI,13205,S,486,19.85100555,8.30075,43.94608333
58719,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,7,140,S,1514,1,4358.18,921.96,511,1610,1,4355.66,922.14,510,56,V,R,3,5015,22,186,E,200,1750,14,NA,0,TA,NA,NA,SI,13205,S,486,19.87956643,9.3675,43.94866667
58700,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,10,116,S,1107,1,4351.87,951.08,104,1137,1,4353.15,949.98,101,30,V,R,3,2872,23,165,E,100,500,14,NA,0,TA,13.7,13.8,SI,13208,S,486,20.18063045,9.842166667,43.87516667
58706,ITA,9,LIB,GOC73,GC73,WHS8,2008,5,10,122,S,1351,1,4356.51,1003.77,15,1421,1,4355.83,1006.06,15,30,V,R,3,2872,24,140,E,100,150,14,NA,0,TA,15.4,15.5,SI,13206,S,486,20.60118484,10.08191667,43.93616667
